Season,District,Taluka,Village,Crop_Variety,Soil_Type,Farm_Area_hectares,Rainfall_mm,Avg_Temp_C,Avg_Humidity_pct,Row_Spacing_cm,Plant_Spacing_cm,Yield_kg_hectare,Sowing_Recommended
Kharif,Aurangabad,Vaijapur,Vaijapur Town,Pearl Millet (DHANASHREE),Deep Black,5.84,802,31.4,75,40,17,940,Yes
Rabi,Satara,Wai,Wai Town,Safflower (PBNS-12),Clay Loam,10.34,339,23.8,57,42,11,632,Yes
Kharif,Amravati,Morshi,Nandgaon,Soybean (JS-335),Medium Black,5.15,895,29.7,81,48,5,2933,Yes
Rabi,Ratnagiri,Chiplun,Guhagar,Sorghum (CSH-16),Laterite,11.99,222,25.0,47,46,17,0,No
Rabi,Osmanabad,Tuljapur,Lohara,Chickpea (Vijay),Deep Black,9.63,258,24.5,53,28,12,1660,Yes
Rabi,Mumbai,Mumbai City,Fort,Wheat (HD-3086),Deep Black,6.85,270,22.4,50,23,4,0,No
Kharif,Solapur,Mohol,Mangalvedha,Soybean (MAUS-71),Medium Black,2.6,478,32.6,61,45,3,0,No
Kharif,Nagpur,Katol,Katol Town,Pigeonpea (BSMR-736),Medium Black,5.61,953,27.4,78,47,21,0,No
Kharif,Thane,Palghar,Palghar Town,Rice (DRRH-3),Clay Loam,4.5,606,31.2,58,20,17,0,No
Kharif,Buldhana,Chikhli,Deulgaon Raja,Cotton (NH-615),Deep Black,1.17,430,33.6,70,65,30,1208,Yes
Rabi,Hingoli,Basmath,Kalamnuri,Sunflower (BSH-1),Medium Black,9.9,238,26.9,48,59,29,0,No
Kharif,Jalgaon,Bhusawal,Bodwad,Pigeonpea (ICPL-87119),Laterite,4.29,491,28.2,66,65,17,0,No
Rabi,Dhule,Shirpur,Shirpur Town,Sunflower (KBSH-53),Medium Black,3.3,291,28.7,62,58,31,0,No
Kharif,Dhule,Sindkhede,Dhule City,Pigeonpea (BSMR-736),Clay Loam,5.06,476,32.2,74,57,20,0,No
Rabi,Amravati,Chandur,Warud,Safflower (PBNS-12),Laterite,2.57,430,21.3,58,53,15,968,Yes
Kharif,Pune,Baramati,Pimpli,Pigeonpea (ICPL-87119),Medium Black,3.76,851,29.0,79,56,19,0,No
Kharif,Pune,Baramati,Murti,Rice (SAHABHAGI),Clay Loam,10.65,973,25.3,84,29,12,3197,Yes
Rabi,Nanded,Mukhed,Loha,Sorghum (CSH-16),Medium Black,10.51,409,25.4,59,46,15,2937,Yes
Kharif,Yavatmal,Digras,Digras Town,Pearl Millet (DHANASHREE),Shallow Black,1.14,1049,30.7,84,49,18,0,No
Kharif,Thane,Palghar,Vada,Pearl Millet (ICTP-8203),Medium Black,1.73,465,29.6,75,49,13,1650,Yes
Kharif,Yavatmal,Pusad,Pusad Town,Pearl Millet (DHANASHREE),Medium Black,10.04,864,30.1,70,53,12,871,Yes
Kharif,Parbhani,Gangakhed,Sonpeth,Groundnut (TG-37A),Shallow Black,6.49,619,31.7,59,37,11,0,No
Kharif,Pune,Baramati,Kale,Rice (DRRH-3),Shallow Black,10.68,981,28.4,82,25,13,2164,Yes
Kharif,Yavatmal,Digras,Darwha,Pigeonpea (ICPL-87119),Laterite,7.12,725,27.1,66,55,19,905,Yes
Rabi,Akola,Balapur,Murtizapur,Wheat (HD-3086),Clay Loam,1.03,232,24.8,45,26,2,0,No
Kharif,Nagpur,Umred,Umred Town,Pearl Millet (ICTP-8203),Deep Black,3.01,731,29.7,69,51,17,895,Yes
Kharif,Ahmednagar,Kopargaon,Sangamner,Pearl Millet (DHANASHREE),Shallow Black,3.24,716,32.2,75,44,15,732,Yes
Rabi,Jalna,Badnapur,Ambad,Sunflower (BSH-1),Laterite,9.49,320,18.2,70,62,31,0,No
Kharif,Buldhana,Chikhli,Deulgaon Raja,Cotton (NH-615),Clay Loam,9.05,554,30.6,61,75,32,2070,Yes
Rabi,Nanded,Mudkhed,Mudkhed Town,Chickpea (Digvijay),Deep Black,8.57,448,20.6,69,39,10,1294,Yes
Rabi,Satara,Wai,Jaoli,Sunflower (BSH-1),Clay Loam,3.74,338,16.2,71,58,30,0,No
Rabi,Hingoli,Aundha Nagnath,Sengaon,Sorghum (CSH-23),Clay Loam,2.64,253,26.0,60,46,12,1848,Yes
Rabi,Amravati,Chandur,Chikhaldara,Sorghum (CSH-16),Shallow Black,10.32,477,27.9,69,46,15,2768,Yes
Rabi,Nashik,Satana,Kalwan,Wheat (MP-3288),Laterite,7.39,363,24.1,69,20,3,4020,Yes
Rabi,Ratnagiri,Chiplun,Sangameshwar,Chickpea (Vijay),Laterite,9.27,281,24.7,45,35,10,1210,Yes
Kharif,Nagpur,Katol,Kalamna,Pearl Millet (DHANASHREE),Deep Black,5.12,701,34.4,76,54,16,0,No
Kharif,Dhule,Sindkhede,Sindkhede Town,Soybean (JS-335),Clay Loam,1.05,722,33.3,59,43,4,2090,Yes
Kharif,Amravati,Morshi,Dharni,Groundnut (TG-37A),Shallow Black,11.92,995,29.6,77,38,15,0,No
Kharif,Hingoli,Basmath,Aundha Nagnath,Pigeonpea (BSMR-736),Clay Loam,11.25,411,35.7,56,55,19,0,No
Rabi,Dhule,Sindkhede,Shirpur,Wheat (HD-3086),Clay Loam,6.63,205,29.6,61,27,3,0,No
Rabi,Sindhudurg,Kankavli,Vengurla,Wheat (MP-3288),Shallow Black,12.0,295,25.3,57,22,2,0,No
Kharif,Solapur,Barshi,Mangalvedha,Cotton (NH-615),Clay Loam,8.96,641,34.7,66,69,27,2000,Yes
Rabi,Nagpur,Umred,Hingna,Safflower (A-1),Medium Black,4.07,333,23.9,56,39,15,801,Yes
Rabi,Sindhudurg,Oros,Sawantwadi,Chickpea (Vijay),Clay Loam,3.47,321,28.1,56,32,9,1512,Yes
Kharif,Dhule,Shirpur,Sakri,Pearl Millet (DHANASHREE),Medium Black,6.54,491,34.8,73,57,16,1385,Yes
Rabi,Ahmednagar,Sangamner,Akole,Chickpea (Vijay),Medium Black,10.21,387,22.7,62,25,6,1722,Yes
Kharif,Mumbai,Mumbai Suburban,Andheri,Pigeonpea (BSMR-736),Shallow Black,11.45,777,35.6,67,65,22,722,Yes
Rabi,Mumbai,Mumbai City,Colaba,Sunflower (BSH-1),Deep Black,11.5,319,24.6,64,64,31,1066,Yes
Rabi,Jalna,Ambad,Partur,Chickpea (Digvijay),Laterite,1.56,355,22.7,69,36,12,1531,Yes
Rabi,Akola,Balapur,Balapur Town,Wheat (HI-1500),Laterite,4.48,158,27.5,49,32,2,0,No
Rabi,Ahmednagar,Kopargaon,Rahata,Chickpea (JG-16),Laterite,6.48,305,20.5,65,31,9,1655,Yes
Rabi,Jalna,Badnapur,Jafrabad,Chickpea (Vijay),Clay Loam,1.89,378,18.0,57,27,8,1696,Yes
Rabi,Ratnagiri,Dapoli,Khed,Safflower (A-1),Deep Black,8.09,160,23.6,56,50,15,902,Yes
Rabi,Chandrapur,Brahmapuri,Nagbhid,Sorghum (CSH-23),Shallow Black,10.32,304,27.9,54,46,16,0,No
Kharif,Ahmednagar,Sangamner,Sangamner Town,Rice (DRRH-3),Shallow Black,5.52,531,27.9,72,28,20,1953,Yes
Kharif,Latur,Udgir,Nilanga,Soybean (JS-335),Clay Loam,7.7,467,34.2,65,43,3,1170,Yes
Kharif,Ratnagiri,Dapoli,Sangameshwar,Groundnut (JL-24),Shallow Black,4.46,427,32.3,61,44,12,0,No
Kharif,Yavatmal,Pusad,Wani,Pigeonpea (BSMR-736),Laterite,7.77,903,29.7,79,62,20,0,No
Kharif,Parbhani,Gangakhed,Jintur,Cotton (NH-615),Shallow Black,9.23,479,32.6,74,70,33,1447,Yes
Rabi,Solapur,Barshi,Sangola,Chickpea (Vijay),Medium Black,7.93,175,24.6,57,28,10,1096,Yes
Rabi,Mumbai,Mumbai Suburban,Kandivali,Safflower (PBNS-12),Deep Black,6.51,204,26.2,63,40,14,0,No
Kharif,Osmanabad,Tuljapur,Kalamb,Rice (SAHABHAGI),Shallow Black,9.85,549,31.1,67,15,14,0,No
Kharif,Nashik,Niphad,Saptashrungi,Groundnut (TG-37A),Laterite,1.62,633,31.0,64,42,13,1345,Yes
Rabi,Hingoli,Aundha Nagnath,Aundha Nagnath Town,Wheat (HD-3086),Deep Black,9.09,285,24.1,47,24,3,0,No
Rabi,Yavatmal,Digras,Darwha,Sorghum (CSH-23),Deep Black,5.36,337,23.5,59,48,17,0,No
Kharif,Dhule,Shirpur,Shirpur Town,Groundnut (TG-37A),Deep Black,5.03,740,30.7,67,39,11,0,No
Rabi,Akola,Akot,Murtizapur,Safflower (PBNS-12),Deep Black,3.61,213,25.4,60,56,15,0,No
Kharif,Buldhana,Chikhli,Chikhli Town,Pigeonpea (ICPL-87119),Clay Loam,3.83,694,34.1,57,55,17,961,Yes
Kharif,Chandrapur,Brahmapuri,Chimur,Pigeonpea (ICPL-87119),Medium Black,7.53,646,28.6,55,54,17,1321,Yes
Rabi,Solapur,Mohol,Karmala,Sorghum (CSH-23),Laterite,9.57,284,25.6,61,46,18,1383,Yes
Rabi,Satara,Wai,Wai Town,Wheat (MP-3288),Shallow Black,6.14,264,19.7,69,17,4,2386,Yes
Rabi,Sangli,Miraj,Tasgaon,Sorghum (CSH-23),Medium Black,3.85,369,18.4,65,46,15,0,No
Rabi,Ahmednagar,Sangamner,Akole,Wheat (MP-3288),Medium Black,8.44,202,21.4,50,20,3,0,No
Kharif,Akola,Balapur,Balapur Town,Groundnut (JL-24),Clay Loam,10.33,559,33.0,69,36,16,1310,Yes
Kharif,Nagpur,Umred,Kamptee,Soybean (JS-335),Medium Black,9.88,1063,27.4,77,41,7,1635,Yes
Kharif,Jalgaon,Bhusawal,Yawal,Pigeonpea (BSMR-736),Deep Black,11.12,761,28.6,57,59,24,1371,Yes
Rabi,Ahmednagar,Sangamner,Sangamner Town,Safflower (A-1),Shallow Black,9.54,367,18.3,70,41,9,661,Yes
Rabi,Buldhana,Chikhli,Lonar,Sorghum (CSH-16),Clay Loam,1.08,322,23.8,62,44,15,0,No
Rabi,Dhule,Sindkhede,Sakri,Sorghum (CSH-16),Medium Black,3.21,272,26.4,55,57,13,1882,Yes
Kharif,Pune,Junnar,Khadakwasla,Cotton (NSP-1135),Laterite,3.68,1050,30.7,81,74,27,0,No
Rabi,Nanded,Deglur,Kandhar,Wheat (HI-1500),Clay Loam,3.25,396,25.9,58,21,3,4682,Yes
Kharif,Mumbai,Mumbai City,Colaba,Cotton (NSP-1135),Medium Black,1.76,447,29.2,60,78,29,1353,Yes
Kharif,Nashik,Niphad,Gonde,Pigeonpea (ICPL-87119),Laterite,4.77,714,26.9,68,57,20,1103,Yes
Rabi,Satara,Karad,Wai,Wheat (HD-3086),Deep Black,10.48,397,22.5,65,18,2,4903,Yes
Rabi,Aurangabad,Gangapur,Vaijapur,Sunflower (KBSH-53),Shallow Black,8.66,208,25.3,53,59,29,0,No
Kharif,Ahmednagar,Sangamner,Rahata,Soybean (JS-335),Medium Black,10.14,516,32.9,60,43,6,0,No
Rabi,Nanded,Mudkhed,Umri,Sorghum (CSH-16),Clay Loam,3.92,371,22.5,75,46,13,0,No
Kharif,Osmanabad,Osmanabad City,Tuljapur,Pearl Millet (DHANASHREE),Shallow Black,1.15,515,31.6,68,52,14,1366,Yes
Rabi,Buldhana,Chikhli,Malkapur,Safflower (PBNS-12),Deep Black,11.37,246,27.2,61,46,12,0,No
Rabi,Kolhapur,Shirol,Bhudargad,Sorghum (CSH-23),Shallow Black,3.87,368,18.3,68,37,13,0,No
Kharif,Thane,Bhiwandi,Kalyan,Cotton (NH-615),Deep Black,6.96,682,30.8,72,73,29,2592,Yes
Rabi,Mumbai,Mumbai Suburban,Juhu,Wheat (HD-3086),Laterite,3.98,318,24.8,58,24,2,2460,Yes
Kharif,Amravati,Morshi,Dharni,Soybean (MAUS-71),Deep Black,5.26,907,32.0,77,40,4,2922,Yes
Kharif,Pune,Indapur,Dhumalwadi,Cotton (NSP-1135),Deep Black,10.11,901,25.9,76,77,29,1298,Yes
Rabi,Mumbai,Mumbai Suburban,Bandra,Safflower (PBNS-12),Deep Black,10.14,153,25.3,60,42,15,0,No
Rabi,Nanded,Deglur,Kandhar,Wheat (MP-3288),Clay Loam,11.47,390,21.3,72,19,6,4273,Yes
Kharif,Thane,Bhiwandi,Bhiwandi Town,Rice (SAHABHAGI),Medium Black,5.67,500,29.2,55,30,14,0,No
Rabi,Amravati,Morshi,Chandur,Chickpea (Vijay),Deep Black,5.73,387,22.6,70,22,11,2109,Yes
Kharif,Wardha,Arvi,Ashti,Groundnut (TG-37A),Deep Black,2.71,700,33.1,78,44,13,0,No
Rabi,Aurangabad,Vaijapur,Phulambri,Chickpea (JG-16),Deep Black,9.64,332,25.1,63,30,10,2143,Yes
Rabi,Kolhapur,Shirol,Gadhinglaj,Safflower (PBNS-12),Shallow Black,8.83,255,20.5,65,52,15,636,Yes
Kharif,Parbhani,Gangakhed,Pathri,Soybean (MAUS-71),Shallow Black,7.77,417,32.7,63,46,5,0,No
Kharif,Jalgaon,Bhusawal,Amalner,Rice (SAHABHAGI),Clay Loam,8.0,521,33.1,70,34,12,0,No
Kharif,Amravati,Morshi,Daryapur,Pearl Millet (DHANASHREE),Medium Black,2.63,936,30.8,85,55,13,0,No
Kharif,Pune,Baramati,Murti,Pearl Millet (ICTP-8203),Laterite,10.73,892,25.7,77,44,16,0,No
Kharif,Thane,Bhiwandi,Dahanu,Pearl Millet (ICTP-8203),Laterite,4.67,734,34.7,59,52,15,608,Yes
Rabi,Nanded,Bhokar,Deglur,Chickpea (JG-16),Laterite,2.74,491,27.9,73,40,11,0,No
Kharif,Aurangabad,Vaijapur,Kannad,Pearl Millet (ICTP-8203),Shallow Black,1.48,562,30.0,64,48,15,1274,Yes
Rabi,Thane,Palghar,Shahapur,Sunflower (KBSH-53),Deep Black,3.63,274,29.9,62,50,32,0,No
Kharif,Hingoli,Aundha Nagnath,Aundha Nagnath Town,Groundnut (TG-37A),Shallow Black,11.8,786,28.5,75,47,15,881,Yes
Rabi,Pune,Baramati,Baramati Town,Wheat (HD-3086),Laterite,6.81,264,16.1,70,19,2,0,No
Rabi,Chandrapur,Ballarpur,Mul,Chickpea (Vijay),Laterite,7.36,259,27.7,47,31,9,0,No
Rabi,Jalgaon,Jamner,Jamner Town,Sorghum (CSH-23),Shallow Black,4.56,209,26.6,48,41,14,0,No
Kharif,Nagpur,Katol,Bhiwapur,Groundnut (JL-24),Deep Black,11.54,882,29.3,68,43,11,1101,Yes
Rabi,Buldhana,Chikhli,Chikhli Town,Wheat (MP-3288),Deep Black,10.94,330,23.1,46,23,2,3429,Yes
Rabi,Parbhani,Gangakhed,Gangakhed Town,Wheat (MP-3288),Laterite,6.8,156,29.1,54,17,6,0,No
Kharif,Ahmednagar,Kopargaon,Rahuri,Rice (DRRH-3),Clay Loam,6.55,503,26.3,80,20,15,2223,Yes
Kharif,Hingoli,Basmath,Sengaon,Groundnut (JL-24),Clay Loam,6.92,452,28.6,56,38,17,0,No
Rabi,Latur,Ahmadpur,Ahmadpur Town,Sorghum (CSH-23),Laterite,5.79,342,28.2,48,48,15,0,No
Kharif,Jalna,Badnapur,Bhokardan,Rice (DRRH-3),Deep Black,2.2,618,33.4,80,15,17,0,No
Rabi,Chandrapur,Brahmapuri,Gondpipri,Sunflower (BSH-1),Deep Black,5.28,295,28.2,61,64,31,0,No
Kharif,Hingoli,Basmath,Sengaon,Pigeonpea (ICPL-87119),Medium Black,6.36,622,31.7,56,51,23,1005,Yes
Rabi,Sangli,Tasgaon,Kavathe,Safflower (PBNS-12),Shallow Black,7.94,333,23.0,56,48,15,674,Yes
Kharif,Ratnagiri,Chiplun,Lanja,Cotton (NSP-1135),Deep Black,10.6,536,31.7,63,72,30,2413,Yes
Rabi,Amravati,Chandur,Morshi,Wheat (HI-1500),Shallow Black,9.21,477,24.1,64,20,2,3102,Yes
Rabi,Satara,Karad,Patan,Sunflower (BSH-1),Shallow Black,9.75,288,22.5,66,45,27,703,Yes
Kharif,Ratnagiri,Dapoli,Sangameshwar,Cotton (NSP-1136),Deep Black,6.41,680,34.3,64,71,32,2275,Yes
Rabi,Nashik,Niphad,Igatpuri,Chickpea (Digvijay),Laterite,3.5,251,22.7,66,33,12,1197,Yes
Rabi,Ratnagiri,Chiplun,Chiplun Town,Chickpea (Digvijay),Shallow Black,10.37,301,28.8,47,27,8,0,No
Rabi,Ratnagiri,Chiplun,Dapoli,Wheat (HD-3086),Clay Loam,6.4,180,27.2,45,23,5,0,No
Rabi,Jalgaon,Jamner,Parola,Safflower (PBNS-12),Shallow Black,10.79,306,26.2,57,51,15,0,No
Rabi,Amravati,Chandur,Chikhaldara,Safflower (A-1),Shallow Black,6.0,388,21.5,66,42,12,887,Yes
Rabi,Solapur,Barshi,Karmala,Sunflower (KBSH-53),Deep Black,8.11,224,23.8,64,56,32,1134,Yes
Rabi,Parbhani,Gangakhed,Gangakhed Town,Sunflower (BSH-1),Medium Black,8.17,343,23.3,64,59,25,1025,Yes
Kharif,Sindhudurg,Kankavli,Kankavli Town,Rice (DRRH-3),Shallow Black,7.0,461,35.1,69,23,17,0,No
Kharif,Parbhani,Gangakhed,Pathri,Groundnut (JL-24),Deep Black,2.38,726,33.4,65,40,13,0,No
Kharif,Sindhudurg,Kankavli,Malvan,Rice (DRRH-3),Deep Black,7.36,598,34.4,65,29,15,0,No
Rabi,Sangli,Tasgaon,Kavathe,Sorghum (CSH-23),Deep Black,8.3,311,23.9,75,33,17,0,No
Rabi,Nagpur,Katol,Kalamna,Safflower (A-1),Laterite,9.78,425,22.3,55,51,10,940,Yes
Rabi,Ahmednagar,Sangamner,Nevasa,Wheat (MP-3288),Clay Loam,10.43,251,23.6,54,20,3,0,No
Rabi,Solapur,Barshi,Mangalvedha,Sunflower (BSH-1),Shallow Black,8.64,297,27.2,62,66,33,757,Yes
Kharif,Sangli,Miraj,Shirala,Soybean (JS-335),Shallow Black,11.74,794,31.6,82,50,7,2068,Yes
Kharif,Jalgaon,Bhusawal,Bodwad,Pearl Millet (DHANASHREE),Medium Black,8.49,550,33.5,61,51,13,1577,Yes
Rabi,Ratnagiri,Dapoli,Chiplun,Wheat (MP-3288),Shallow Black,9.44,252,28.3,62,18,2,0,No
Kharif,Mumbai,Mumbai Suburban,Bandra,Cotton (NH-615),Deep Black,4.98,743,32.8,64,78,29,2496,Yes
Kharif,Wardha,Hinganghat,Arvi,Pigeonpea (ICPL-87119),Deep Black,6.53,1050,32.2,75,63,17,0,No
Kharif,Wardha,Hinganghat,Hinganghat Town,Cotton (NH-615),Deep Black,2.92,1090,29.0,74,73,30,1449,Yes
Kharif,Solapur,Barshi,Pandharpur,Rice (SAHABHAGI),Laterite,4.88,787,35.0,66,15,17,0,No
Rabi,Satara,Karad,Phaltan,Sunflower (BSH-1),Clay Loam,2.54,342,18.0,63,64,29,0,No
Rabi,Amravati,Morshi,Daryapur,Safflower (PBNS-12),Laterite,9.6,307,27.6,56,47,15,0,No
Kharif,Wardha,Hinganghat,Arvi,Pearl Millet (ICTP-8203),Clay Loam,5.03,1011,32.1,70,47,16,858,Yes
Kharif,Kolhapur,Shirol,Bhudargad,Rice (DRRH-3),Clay Loam,3.33,717,24.2,69,18,16,0,No
Kharif,Nanded,Kinwat,Kinwat Town,Cotton (NSP-1136),Deep Black,4.19,785,31.1,76,69,33,1946,Yes
Kharif,Chandrapur,Ballarpur,Chimur,Pigeonpea (ICPL-87119),Medium Black,9.02,713,36.0,73,49,20,0,No
Kharif,Pune,Indapur,Talwade,Rice (DRRH-3),Deep Black,2.92,738,24.9,83,19,11,2095,Yes
Kharif,Jalna,Badnapur,Jafrabad,Pearl Millet (DHANASHREE),Laterite,3.86,574,31.7,67,44,13,988,Yes
Rabi,Ratnagiri,Chiplun,Chiplun Town,Sunflower (BSH-1),Deep Black,4.69,260,25.4,50,69,32,0,No
Rabi,Solapur,Barshi,Barshi Town,Safflower (A-1),Medium Black,11.16,229,24.5,47,47,14,0,No
Rabi,Aurangabad,Gangapur,Gangapur Town,Sunflower (BSH-1),Clay Loam,6.57,380,26.0,53,58,28,0,No
Kharif,Aurangabad,Vaijapur,Soegaon,Rice (SAHABHAGI),Deep Black,7.56,858,28.4,71,21,17,2420,Yes
Rabi,Sangli,Miraj,Shirala,Sunflower (KBSH-53),Clay Loam,6.65,276,20.7,64,60,29,896,Yes
Kharif,Buldhana,Chikhli,Jalgaon Jamod,Pearl Millet (ICTP-8203),Medium Black,4.78,466,35.0,58,44,17,1461,Yes
Kharif,Satara,Karad,Satara Rural,Rice (SAHABHAGI),Shallow Black,11.59,778,24.1,71,29,13,1925,Yes
Rabi,Sangli,Miraj,Kadegaon,Safflower (A-1),Medium Black,1.74,295,23.9,58,41,14,752,Yes
Kharif,Latur,Ahmadpur,Ahmadpur Town,Rice (DRRH-3),Medium Black,2.64,672,30.7,73,19,17,0,No
Rabi,Mumbai,Mumbai City,Marine Lines,Sunflower (KBSH-53),Clay Loam,6.57,342,27.6,56,57,31,931,Yes
Rabi,Nashik,Niphad,Saptashrungi,Sorghum (CSH-23),Clay Loam,3.06,214,21.1,64,45,15,0,No
Rabi,Buldhana,Khamgaon,Lonar,Safflower (PBNS-12),Laterite,4.0,329,28.1,63,42,15,0,No
Rabi,Parbhani,Jintur,Sonpeth,Sorghum (CSH-23),Laterite,1.91,160,23.6,63,48,13,0,No
Rabi,Nanded,Kinwat,Umri,Safflower (A-1),Clay Loam,11.08,347,23.3,67,48,18,760,Yes
Rabi,Sindhudurg,Oros,Kudal,Sunflower (KBSH-53),Medium Black,9.61,343,29.9,55,58,31,0,No
Kharif,Sangli,Miraj,Walwa,Pearl Millet (DHANASHREE),Clay Loam,10.65,613,25.5,83,60,17,0,No
Kharif,Wardha,Arvi,Samudrapur,Groundnut (TG-37A),Shallow Black,5.45,968,33.2,68,38,14,0,No
Rabi,Akola,Balapur,Murtizapur,Chickpea (Vijay),Shallow Black,4.06,199,29.9,50,28,8,0,No
Kharif,Solapur,Mohol,Mangalvedha,Rice (DRRH-3),Clay Loam,6.93,725,30.8,62,20,16,0,No
Rabi,Hingoli,Aundha Nagnath,Aundha Nagnath Town,Wheat (MP-3288),Deep Black,3.01,219,26.3,47,22,2,0,No
Kharif,Sindhudurg,Oros,Sawantwadi,Pearl Millet (ICTP-8203),Shallow Black,11.92,638,28.4,69,51,14,880,Yes
Kharif,Latur,Udgir,Deoni,Cotton (NH-615),Clay Loam,6.67,727,32.9,74,67,27,2018,Yes
Rabi,Osmanabad,Tuljapur,Tuljapur Town,Wheat (MP-3288),Medium Black,2.65,293,25.0,49,15,2,0,No
Rabi,Pune,Indapur,Bhigwan,Wheat (HI-1500),Clay Loam,3.76,353,19.1,68,15,5,4297,Yes
Rabi,Thane,Bhiwandi,Bhiwandi Town,Sunflower (BSH-1),Laterite,9.79,232,29.4,53,58,27,0,No
Kharif,Nagpur,Umred,Kuhi,Cotton (NSP-1135),Clay Loam,10.36,1002,34.2,78,80,29,1109,Yes
Kharif,Aurangabad,Gangapur,Phulambri,Soybean (MACS-450),Shallow Black,11.8,578,27.8,69,48,6,1745,Yes
Kharif,Amravati,Morshi,Chandur,Soybean (JS-335),Medium Black,7.85,840,27.8,78,39,6,3204,Yes
Kharif,Sangli,Miraj,Shirala,Pigeonpea (BSMR-736),Shallow Black,8.64,608,24.9,71,55,21,1097,Yes
Rabi,Buldhana,Khamgaon,Mehkar,Sunflower (BSH-1),Medium Black,4.06,165,23.1,55,58,32,1022,Yes
Rabi,Aurangabad,Vaijapur,Phulambri,Sunflower (BSH-1),Shallow Black,10.39,309,22.4,52,66,31,0,No
Kharif,Wardha,Arvi,Karanja,Groundnut (JL-24),Shallow Black,2.43,953,34.0,84,38,17,0,No
Rabi,Amravati,Morshi,Dharni,Sorghum (CSH-16),Laterite,5.61,302,22.6,69,37,14,0,No
Rabi,Satara,Wai,Wai Town,Chickpea (Vijay),Medium Black,8.0,354,16.9,57,29,10,2124,Yes
Rabi,Buldhana,Chikhli,Jalgaon Jamod,Safflower (PBNS-12),Clay Loam,9.06,162,22.3,46,44,13,0,No
Kharif,Chandrapur,Brahmapuri,Mul,Soybean (JS-335),Laterite,6.02,635,28.1,56,44,3,1130,Yes
Kharif,Jalna,Badnapur,Bhokardan,Rice (SAHABHAGI),Deep Black,4.37,815,30.2,64,23,15,0,No
Kharif,Satara,Wai,Wai Town,Rice (DRRH-3),Medium Black,2.58,709,31.3,67,19,15,0,No
Rabi,Aurangabad,Gangapur,Kannad,Chickpea (Vijay),Deep Black,5.12,295,21.5,58,36,8,2570,Yes
Rabi,Jalgaon,Bhusawal,Bodwad,Safflower (A-1),Deep Black,5.03,232,25.6,55,56,13,0,No
Kharif,Nashik,Niphad,Niphad Town,Pigeonpea (BSMR-736),Shallow Black,7.63,853,31.9,69,52,21,0,No
Kharif,Jalgaon,Jamner,Bodwad,Pigeonpea (BSMR-736),Clay Loam,3.54,683,35.0,71,53,19,0,No
Kharif,Thane,Bhiwandi,Dahanu,Groundnut (JL-24),Clay Loam,1.81,518,32.5,59,38,15,0,No
Kharif,Buldhana,Khamgaon,Motala,Cotton (NH-615),Deep Black,5.73,553,30.8,55,85,29,2307,Yes
Rabi,Jalgaon,Bhusawal,Amalner,Sunflower (KBSH-53),Clay Loam,3.78,281,22.8,45,64,26,0,No
Rabi,Akola,Balapur,Balapur Town,Chickpea (JG-16),Deep Black,1.01,274,28.9,56,31,8,1520,Yes
Rabi,Satara,Karad,Satara Rural,Sunflower (KBSH-53),Laterite,5.91,406,23.9,66,62,28,1279,Yes
Kharif,Amravati,Chandur,Warud,Cotton (NSP-1136),Deep Black,3.92,1057,26.5,74,74,29,1274,Yes
Kharif,Dhule,Shirpur,Sakri,Groundnut (TG-37A),Clay Loam,3.73,640,31.3,74,45,13,1758,Yes
Kharif,Parbhani,Gangakhed,Gangakhed Town,Cotton (NSP-1135),Shallow Black,10.39,677,28.6,75,75,28,2059,Yes
Kharif,Thane,Palghar,Palghar Town,Pigeonpea (ICPL-87119),Laterite,4.38,560,35.3,63,55,19,0,No
Kharif,Nashik,Satana,Abhona,Pearl Millet (ICTP-8203),Laterite,7.63,655,32.9,71,53,18,596,Yes
Kharif,Ahmednagar,Kopargaon,Rahuri,Rice (SAHABHAGI),Clay Loam,3.65,583,26.3,64,19,15,0,No
Rabi,Sangli,Tasgaon,Tasgaon Town,Chickpea (Digvijay),Laterite,9.57,298,23.5,58,21,11,1541,Yes
Kharif,Latur,Ahmadpur,Nilanga,Cotton (NH-615),Deep Black,9.66,576,33.9,58,76,29,2082,Yes
Kharif,Sindhudurg,Kankavli,Kankavli Town,Rice (SAHABHAGI),Clay Loam,11.41,513,28.3,55,27,13,0,No
Kharif,Jalgaon,Bhusawal,Chopda,Rice (SAHABHAGI),Shallow Black,4.48,615,33.9,62,24,18,0,No
Rabi,Parbhani,Jintur,Pathri,Chickpea (Vijay),Laterite,2.18,210,26.8,54,31,7,0,No
Kharif,Wardha,Arvi,Samudrapur,Rice (DRRH-3),Clay Loam,1.5,806,26.9,73,23,13,2141,Yes
Rabi,Kolhapur,Karvir,Kolhapur Rural,Chickpea (Vijay),Clay Loam,11.2,421,17.6,72,32,11,0,No
Kharif,Yavatmal,Pusad,Mahagaon,Pigeonpea (BSMR-736),Clay Loam,1.6,868,27.1,76,68,22,0,No
Kharif,Pune,Baramati,Someshwar,Groundnut (TG-37A),Medium Black,7.01,909,28.0,76,34,13,0,No
Rabi,Satara,Karad,Karad Town,Sorghum (CSH-23),Shallow Black,3.1,267,22.6,73,44,16,0,No
Rabi,Aurangabad,Vaijapur,Kannad,Sorghum (CSH-16),Clay Loam,4.0,370,24.9,60,46,17,0,No
